layer,head,H_max,tau,eff_bw,r2,H_final,norm_final,utilization
9,6,2.0640784108656582,15.181075018761222,4.18166766941334,0.658944668520146,1.5678953,0.22398504189082555,0.22398504189082555
9,7,2.637151004438525,11.929524746499954,6.221019396514186,0.7061194683672897,2.0279245,0.28970350537981304,0.28970350537981304
9,8,1.17055809720946,12.421780591673521,2.250987580902049,0.693327307962552,0.89683425,0.1281191791806902,0.1281191791806902
9,9,0.4988046929610611,11.158801330044735,1.4130423381747346,0.5850661860871202,0.45468998,0.0649557113647461,0.0649557113647461
9,10,3.0013293324506223,10.836689525428532,8.007374781446398,0.8522936799136753,3.3857398,0.4836771147591727,0.4836771147591727
9,11,19.999999999999996,624.2488854604417,1048575.9999999974,0.7305670277500544,4.3331547,0.6190220969063895,0.6190220969063895
9,12,1.9541057598859608,6.589456843006118,3.874756793937895,0.604753973570091,2.3606884,0.3372412068503244,0.3372412068503244
9,13,3.0724602618707633,7.396657843507527,8.412066539668853,0.8260057041469404,3.5877407,0.5125343799591064,0.5125343799591064
9,14,2.1222872295484807,9.840603135681116,4.353836495947676,0.3664438924665667,0.55493265,0.0792760934148516,0.0792760934148516
9,15,4.225382952345998,19.573701385431328,18.70540052331568,0.9643121950410457,3.8746977,0.5535282407488141,0.5535282407488141
10,0,0.5470344126830906,81.40149242645046,1.4610792293321604,0.3994575967117705,0.49853507,0.0712192952632904,0.0712192952632904
10,1,1.894723065825212,1.6904166492843407,3.718505911889529,0.04989332460866858,1.7189378,0.2455625363758632,0.2455625363758632
10,2,2.543414463899589,11.722877923521255,5.8296709890655265,0.8030730551298775,2.773426,0.3962037222726004,0.3962037222726004
10,3,0.3777904922759876,17.686040125692344,1.2993503575001493,0.32018112283349676,0.4004283,0.05720404216221401,0.05720404216221401
10,4,0.9173826992395282,32.19760748172449,1.8886857776754506,0.8480408257341134,0.77840555,0.11120079244886126,0.11120079244886126
10,5,2.100886049534313,10.57096237712464,4.289727632138597,0.6992448596039051,1.6074598,0.22963711193629674,0.22963711193629674
10,6,1.3685698040453071,10.875641651799324,2.5821446183816996,0.5621402145475245,1.3359888,0.1908555371420724,0.1908555371420724
10,7,1.7073950870450274,14.66968450822279,3.2657063871882746,0.7295972779290822,1.8406986,0.2629569428307669,0.2629569428307669
10,8,0.5647138576264478,2.3597647692321497,1.479094118432245,0.027505579865116703,0.3233554,0.04619362950325012,0.04619362950325012
10,9,0.33650140097898185,24.53472029340174,1.2626907973251122,0.5860247815559037,0.20629448,0.029470639569418772,0.029470639569418772
10,10,3.5415341619340155,11.103987112128184,11.644155952838162,0.9455723395130725,3.2464027,0.4637718200683594,0.4637718200683594
10,11,1.3498813041673836,6.934405820685592,2.5489115376749605,0.2938931635460976,0.750888,0.10726971285683769,0.10726971285683769
10,12,2.133048301688725,22.96660966659098,4.386433210463798,0.7632906418257247,1.558742,0.22267743519374303,0.22267743519374303
10,13,1.2225345069695297,4.735577779875597,2.333563145913765,0.23094678269909696,1.2462971,0.17804244586399623,0.17804244586399623
10,14,2.4528670963479344,7.367965937313874,5.47503085948245,0.8770849643146773,2.555983,0.365140438079834,0.365140438079834
10,15,3.185305978236817,14.406154665696599,9.096464831915288,0.931572127766263,3.1712103,0.45303004128592356,0.45303004128592356
11,0,1.1163825161367564,10.407362075018995,2.168026688047432,0.15832505931678875,0.95202994,0.13600427763802664,0.13600427763802664
11,1,1.4775459865459493,8.768996998110994,2.784746468880273,0.2589771821626371,2.3651056,0.33787223270961214,0.33787223270961214
11,2,0.7710766276081392,124.7378554302398,1.706542835492448,0.6023252755196725,0.537824,0.07683199644088745,0.07683199644088745
11,3,2.6295839848862683,7.152902108132008,6.188475209980369,0.7191578601537854,3.1395497,0.4485071046011789,0.4485071046011789
11,4,1.0614100156866049,6.107277836548335,2.086970222262396,0.14812791704535233,0.99838483,0.14262640476226807,0.14262640476226807
11,5,1.3284188850007999,11.244328111759197,2.511273022225669,0.40822405711550747,1.2490485,0.17843549592154367,0.17843549592154367
11,6,19.99999999999983,1517.3956785851283,1048575.999999876,0.8581389807563531,1.8856199,0.2693742683955601,0.2693742683955601
11,7,3.4327811785832525,34.24758672830324,10.798665864278183,0.6393734382817264,3.949962,0.5642802715301514,0.5642802715301514
11,8,2.17780317956373,8.305866439983781,4.524640532790646,0.6375790334246015,1.6357427,0.2336775234767369,0.2336775234767369
11,9,2.714194405393595,9.713850334576101,6.562267505718627,0.8646892787130553,3.048773,0.43553900718688965,0.43553900718688965
11,10,2.672487993861419,22.385760596417104,6.375276853014367,0.7436533439766,2.3951674,0.3421667643955776,0.3421667643955776
11,11,1.2984706053301314,40.45586845764472,2.4596799482050278,0.9369139217855206,1.1942573,0.17060817990984237,0.17060817990984237
11,12,2.2492425535587395,15.244824437404146,4.754331676550752,0.606412496510216,1.4264398,0.20377710887363978,0.20377710887363978
11,13,1.930425832859233,26.466475059941946,3.8116768991751413,0.7575614304111828,2.2308369,0.31869098118373324,0.31869098118373324
11,14,0.22977408849016254,46.30741308477597,1.1726513094722946,0.9825058953860558,0.21944112,0.031348730836595805,0.031348730836595805
11,15,2.992484304766013,12.18454907838872,7.958432502900179,0.722621499215355,3.2003584,0.45719405582972933,0.45719405582972933
12,0,2.3807783955371096,6.96990928118566,5.20817669740863,0.8858155224603603,2.1746583,0.31066547121320454,0.31066547121320454
12,1,1.82308164598555,9.758227608851962,3.538361981063963,0.6519489348714282,1.4900529,0.21286470549447195,0.21286470549447195
12,2,2.5072568333322875,7.524556351339042,5.685380212787492,0.7809040578398132,2.6135948,0.37337068149021696,0.37337068149021696
12,3,2.1964489917256955,16.212188231363502,4.5834978340158266,0.9710794404572922,2.228455,0.3183507238115583,0.3183507238115583
12,4,1.1702945507788136,0.5000000000000001,2.2505764160034434,-0.00026254465955077855,0.9425565,0.13465092863355363,0.13465092863355363
12,5,1.8463006624956873,0.5000000000013965,3.5957697988760122,-0.00015774107652344327,2.1538584,0.30769406046186176,0.30769406046186176
12,6,2.263602266392919,111.84481791447499,4.801889704418216,0.4770857440929389,1.7046311,0.2435187271663121,0.2435187271663121
12,7,3.780864613066844,55.92653779335739,13.745282119143155,0.8097703720523004,3.6533706,0.5219100884028843,0.5219100884028843
12,8,0.26232337769451847,10.615010034640479,1.1994087291350035,0.30775290427198165,0.26850265,0.03835752180644444,0.03835752180644444
12,9,2.637787270442598,11.300352788334791,6.223763632827779,0.43398029457433485,0.83397186,0.11913883686065674,0.11913883686065674
12,10,2.955530695908322,13.880110295418552,7.757171489140827,0.5108946613268628,3.9368584,0.5624083450862339,0.5624083450862339
12,11,1.6136478737895494,5.953682009277369,3.060246517928014,0.31304482210823426,1.133561,0.1619372878755842,0.1619372878755842
12,12,2.730828941562948,15.327836400475094,6.638369535386114,0.8327923536412475,2.2393305,0.31990436145237516,0.31990436145237516
12,13,3.8323766192912627,24.5448442551436,14.244929922688632,0.6687464883200379,4.7509975,0.6787139347621373,0.6787139347621373
12,14,2.160917148487856,5.305212595119133,4.471990577708043,0.3817097296423393,2.3267531,0.3323933056422642,0.3323933056422642
12,15,3.349444595451917,18.111848005111497,10.19256036085653,0.6309796011689988,4.400569,0.628652708871024,0.628652708871024
13,0,1.3427301631957873,2.4896341374333413,2.5363083717402564,0.07266612856034671,1.1950984,0.17072834287370955,0.17072834287370955
13,1,1.3558317737019983,5.580478900660514,2.5594463645492653,0.3441145491145553,1.0507236,0.15010336467197963,0.15010336467197963
13,2,1.2457146994515917,12.146075570732974,2.371360003510757,0.5394841159740009,1.7448246,0.24926066398620605,0.24926066398620605
13,3,19.999999999541416,1114.9024967284224,1048575.9996666929,0.3812041626856585,2.5420403,0.3631486211504255,0.3631486211504255
13,4,0.4364800541607754,0.942964955278399,1.3532984637507768,0.0003227691893780138,0.520872,0.0744102852685111,0.0744102852685111
13,5,1.4618584398336798,19.69584777704119,2.7546297896378356,0.9084353684911103,1.5192543,0.2170363324029105,0.2170363324029105
13,6,2.875490451105218,12.084789400134337,7.338526689009959,0.5605431873103304,1.5364149,0.21948783738272531,0.21948783738272531
